"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 12:01:29.155"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 12:01:30.162","135.76191400832178147","149.32808668964216281","147.52912489406949703","146.42613767391804913","141.4013912407635587","145.95452333016217494","155.48412532818667842","156.99719604295501085","148.19111581588646231","150.4981552814211625","143.56823529411764184","147.25890040277829485","148.54559648056851984","148.46030685074637745"
"08/04/2026 12:01:31.175","151.10820497544943919","158.44317282920280832","148.82670074823275286","146.2307547372954275","148.73499964870370604","154.55465001919017709","148.63300429184548079","154.40624401586649128","150.95908589841431535","152.57258718572586531","151.67601918767155667","151.65050033668978813","151.80939997270536423","151.92105402924150326"
"08/04/2026 12:01:32.188","150.47856801662814519","151.48763932174739466","151.32376952073235543","151.42691367493941357","150.92251680358475596","151.6723647423582122","151.48493090368711478","151.0485142842261439","151.06323855153638647","151.54101231122581339","150.34154622239927335","151.56900720883521672","151.18603579674058324","151.19132527815054345"
"08/04/2026 12:01:33.198","151.26235932112263072","154.39274847272128","151.39342318314155023","154.23078239051093874","152.5462605469338655","151.73705043757925637","150.7309861234130608","149.29410569817531496","152.00410819276808638","151.75714549385645569","151.90278256287618319","151.55950885567139608","151.97933888483669307","151.98484319057675407"
"08/04/2026 12:01:34.213","152.23530457049386655","152.48670662291254985","155.01215745782380395","155.89720602566856655","152.8032539850721605","151.3779582366589409","150.7208421982068387","150.88622080322633678","151.00980912225503516","150.6677627479364503","154.32202576612112921","154.45916739634779447","153.4886205572067297","153.41861947615248596"
"08/04/2026 12:01:35.224","151.82747320637136568","160.20392494171437647","157.80347500863416599","158.46786287952986072","157.73947762435534514","156.63818649025449758","156.85165136299630717","143.71052631578947967","147.66820674630005783","139.39473360907490473","151.95873425472359486","146.81496353355731799","156.07274145860708359","156.19573225886028922"
"08/04/2026 12:01:36.239","159.12435350386201094","160.86291267261717053","159.3676973447292653","153.44724837074582524","152.68597532148260143","158.1260478351149743","132.70641600174883479","141.6035386952898989","144.90016584471698025","131.26875467787436946","150.2137041151409278","144.53097793931198112","155.35838064449799845","155.41807361038129898"
"08/04/2026 12:01:37.250","151.49889391598208022","156.50826200349351325","157.06721660515208328","158.64691819374004922","144.77399908702773246","131.43021257349616349","158.04464705854945805","152.52199647384770742","149.31330332286916018","150.60953160155452224","150.11396541039940189","148.44300671140939585","154.51842402508668783","154.49615323854661142"
"08/04/2026 12:01:38.263","143.46629115361102436","159.55136612269498642","156.86637121864782785","158.27867657316693339","151.0092923780375429","144.36016993601174363","147.73809201012292647","146.16207241741338407","160.0212140558923295","156.82934496660581658","151.61398755539227068","130.65001034554106241","155.78379862939647182","155.77037133891212761"
"08/04/2026 12:01:39.280","159.93321330395073687","159.0261860897223869","143.16134341860581003","162.29101848756781123","156.01169867844751593","160.61228593574051615","161.6750200903480561","161.21021148835578174","159.46141879542653896","158.18430379114982998","157.07802207997031019","155.66062500000001023","158.85512734616989405","158.83238970195492357"
"08/04/2026 12:01:40.284","155.6245769740705498","141.49488931402021308","156.49281305764287708","158.48873297815339356","150.17768256387398651","160.05778273206323092","157.65420107678971817","156.56601782103416554","157.51876782200088201","159.10296283653511296","150.86288934105493809","123.94696311017264634","156.28637056943637162","156.31973678239165793"
"08/04/2026 12:01:41.287","153.12403140555241521","150.80254566310773612","158.29680057129851889","159.17001924654252321","158.34167035245664579","156.07852765827951202","152.35388448546871132","151.88997919869765951","157.21878211842093265","160.21787188469176044","152.9040065080333477","156.24020902462697791","157.00586141451404387","156.9954562088314276"
"08/04/2026 12:01:42.292","152.90536817025139271","159.48863575304926599","157.51027561075306949","159.98769314205554792","155.1402623066199169","155.77034187058805514","146.66345936667119076","145.03845492455181443","150.63091773815170882","145.45640852541228583","149.80974284484614145","158.09544133854322467","155.56152895555462123","155.52723584511664967"
"08/04/2026 12:01:43.296","145.88185863398012998","160.15594766930519199","149.33055336720002515","156.65405959355723553","159.22575998336725434","159.30089756794819777","148.34014084507043663","155.56081317176122525","148.38293444328823512","137.01687817801135338","148.56752909307019195","155.02462290919953602","155.00429764755952533","155.04664119972642311"
"08/04/2026 12:01:44.300","151.29879887941734751","152.08420830238929966","154.49227891776558863","151.69494699002692073","155.13555098933980503","152.79830117298399728","151.35094614443835326","152.18242769057016517","151.47166143678319372","151.98591174232817025","151.7488484526661523","152.50235313531354109","152.61779706776536614","152.61798880615631901"
"08/04/2026 12:01:45.312","155.96281066319284037","153.05513915648560896","159.1528699203776398","153.67122290210906499","152.98484375000001023","158.58880727910545261","151.3892013728804784","155.20887935973976823","153.40269175382562139","156.70790700795060957","151.43169701717846465","149.33272166937209136","155.12800039604519498","155.09600916393256398"
"08/04/2026 12:01:46.317","154.24252067903142915","157.05669162628271351","155.62222147009299533","158.11276234705724164","149.94635691049887782","151.61796385149958155","155.42787422543145226","145.0766206912222458","150.85858786195953485","151.52435399039561048","150.6075782483438843","142.88223149571712156","153.79365384998439481","153.83856192663594697"
"08/04/2026 12:01:47.333","152.05546514343194531","155.33978428857679432","139.64017191189515188","148.72807165437302501","151.79146921937802972","156.56630754025277952","150.58335555545511397","144.77210516600300139","151.46260122339302256","141.19277312962290694","149.69267805698964935","148.96314743260447244","151.55609784069983448","151.50484774696099066"
"08/04/2026 12:01:48.338","158.41876221312526241","161.11189955780378114","132.88930519129095842","142.91875336564351073","158.82336493369788855","155.62268198908171257","150.69722644073215179","160.86675440542958881","149.77176123006543662","133.03125108995152459","143.71626376319429141","129.09456558580950514","156.00954881434162758","156.02504161055861687"
"08/04/2026 12:01:49.341","157.93222672924920857","162.50253584774483784","133.73044635220324494","124.61584633853541959","155.31749542932374197","160.65404339090702024","140.03602575597034274","136.37222138592002807","154.54192390139334634","131.5064494971578597","150.24785555060188358","123.75291441569520146","155.17214674477543213","155.16524036624070959"
"08/04/2026 12:01:50.358","152.32293174963132287","140.45797598627788716","142.48887412223200499","140.37432682718335286","155.96249598125754687","157.39134821139376186","155.84168446443376865","141.41999574558604991","154.61155740070185516","153.64463164572313758","147.85619096651552695","140.46288710470261663","153.26640917954102861","153.28368358311902853"
"08/04/2026 12:01:51.373","146.15592444086419732","152.86393475233737149","146.50608189884107446","148.1488683064466727","157.59057791392345393","156.62089098156806699","150.49418552796777249","145.1070519781519863","156.19002767679208432","154.11540873010898167","148.64979964316009386","155.14956098152916297","153.91136077861423814","153.88551363710598707"
"08/04/2026 12:01:52.388","149.19653647542153863","150.89261277886819812","152.6198784894843925","151.62567963195314746","155.54083215573635357","157.34955633650406526","151.47128491518981264","150.15187496364740127","149.67756710392970376","149.81621971618193356","155.68957376716269891","154.89463809749946677","153.41558070465586638","153.44857445933365625"
"08/04/2026 12:01:53.403","147.8960253557933413","146.88921260446215911","156.42586369454886608","156.77872709907094873","152.77084113581423708","155.27353358561967411","150.49048812107616868","146.93350897232764396","148.68175136670686243","143.63864245311103218","150.59827920708562488","144.46552128991859831","153.00475769053772979","152.98157967392765499"
"08/04/2026 12:01:54.418","148.76567260216410205","143.01485876299486222","156.70763523956722452","158.38042353422434871","151.49918798973200751","141.98501221830031227","144.59017329657345385","145.94997003650098577","150.25837832841659747","122.49514321295143304","152.63699781078042861","138.17529113924049966","153.29928896726337939","153.28524163147761783"
"08/04/2026 12:01:55.429","152.90701813730228764","153.74001553646499474","157.67155672338111572","157.93063893165233935","149.05714939111544481","156.85536909089381652","152.92954292938966887","148.59989483258485166","148.13738242945768775","144.8593319475999408","150.2791134279933658","137.02052898662157077","154.24620763933131684","154.27034630229223922"
"08/04/2026 12:01:56.442","150.77437808961889232","157.98329999130208989","158.39561438135331173","157.36494886761354906","141.77518509802501967","145.35211855562513961","147.07450725579380446","144.85104671547901489","149.63092912570016324","152.36546407763336219","151.93885170425969022","138.51169955255630839","154.28957400699178493","154.30330981235957211"
"08/04/2026 12:01:57.459","151.09561585286880359","149.29808291539305287","153.59934292071741879","155.2438020432676069","152.96408234941074511","150.95417266187050132","152.49681222978423989","151.9289209926323565","149.95673422607623593","150.24625564880568618","153.68600191609672834","152.09804808255432818","152.38465820194969069","152.37357584145706824"
"08/04/2026 12:01:58.471","148.59657999531506789","151.77468801440690527","153.0041272996670898","155.40129207882830542","152.22193056619141771","154.18860566646958432","154.15683130975841664","154.34439535088694129","151.69626801948868433","153.58316158056865675","151.80304005316307325","150.98922482922483823","152.70912917623559224","152.71419544477481622"
"08/04/2026 12:01:59.482","151.16764406443914481","151.21112678841038246","150.88962678397581385","151.32150541752940853","150.99353953107356574","150.89325207310770338","151.59555752717133714","151.03294430426379336","151.04127152244046783","151.05889556698164711","150.60726166979350182","150.57662396510355052","151.04599449253973376","151.04186474501608473"
