"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 12:11:19.654"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 12:11:20.661","158.15911114391553838","162.41001955489338116","140.42596381305543218","154.59062767403230509","136.01648135494957614","123.34876720183486043","146.89657650684836199","147.81153096396897695","147.28041446614443544","144.24071591157121475","144.77938966477648819","143.56069168719508866","151.42155448387671868","151.46471153846152902"
"08/04/2026 12:11:21.672","142.69072101243295947","161.24701745208307102","143.52499326327136941","119.16523908523907949","158.18038650166442949","146.17725724727966963","160.74655746943375334","145.54159848557770829","149.71849890999689592","149.56640396013807504","145.10759919300605247","147.37114451229058432","152.97724439420886711","152.90321508681566343"
"08/04/2026 12:11:22.699","149.18224592707525744","153.6352023954575543","149.46709174075760984","151.2567232366126575","152.45436834963103934","151.72760627479408413","151.01760093956323772","151.38412620714831291","152.66768185361192423","151.02281312713964212","150.90556579133848913","150.78857316381086662","151.34912043301758899","151.34677913500178192"
"08/04/2026 12:11:23.708","155.25985711864493055","151.34435369084897616","150.61787894591526538","151.62166190482292905","150.05447357984468226","152.47717945272037809","150.4180921022876305","153.06392655876069853","149.57501780247102374","150.87441747599586961","150.57193716551270768","151.06159379692087441","151.67913016332158804","151.70230748856533864"
"08/04/2026 12:11:24.716","147.35995849561953719","146.64586508808619669","141.74003451460794167","147.29330306043945598","136.07714674295363011","140.05042416211779255","152.55538698894318372","129.11536937222575716","144.63653279182986466","126.78147792706333519","138.18449356477779588","113.47569308097070007","143.42257543039872303","143.42850909262446635"
"08/04/2026 12:11:25.733","153.37065145469492222","154.91836813728232869","156.39074268719755878","155.24474646733156646","150.53325932772963824","153.66031888736779365","152.04307574048968377","149.07537339792108355","149.91937023463003698","152.0818187575200966","150.82343474920293147","157.33675728753513567","153.1472317102232239","153.13854884935159362"
"08/04/2026 12:11:26.735","154.6386190640303937","155.58605767668186104","154.58318845404551212","156.82433104545907554","155.5990891079063374","152.31864356310913422","151.75392660128716216","149.61495477656771413","151.4174393316351086","156.75835691515365511","151.02593045036240937","152.48794798380839666","153.95299530526216358","153.93744626527367814"
"08/04/2026 12:11:27.751","158.65005143053068082","161.03360713509383118","160.68086895585142315","156.17255176779093517","150.93130549073254087","155.2159229175572932","160.51953735877955864","156.14854083112894045","153.57390809344687455","156.58157409844696417","142.16884223441601875","121.37130669995838161","157.96774108646826562","157.97104755220215111"
"08/04/2026 12:11:28.767","156.57121298605844117","157.77199890777919222","160.82285779427223815","159.48878121674553654","150.00037809440419778","143.48991162247790498","156.21423760775863343","144.19814550641939377","150.1226559073765543","149.81555941297142454","158.5024965310161349","129.16739942844580469","157.26667903869352472","157.28209482974637012"
"08/04/2026 12:11:29.781","160.07081713790728372","158.51229805716536703","160.38927070831775268","160.79975006979432806","139.90040115077596283","156.68151686613106222","130.33290861470942446","156.86342265329608381","149.5015486129814235","127.74102841411857412","156.09281216119580904","139.96842947552192982","157.84453358117693256","157.85842690035602232"
"08/04/2026 12:11:30.796","157.98803290531043331","161.48413899909513702","160.97679940888696137","158.16876137576099381","154.89139964111765835","156.13054073358262031","159.4015646571560012","146.80220609822589495","151.1615051816077937","155.65887140046504555","145.79842422096317023","113.07908245107475409","157.9740908440970486","157.94632504386299843"
"08/04/2026 12:11:31.809","159.31195921985815289","163.3930943584208535","160.50591283622992478","159.33024712095354403","159.97154840607137771","157.50070406345193419","137.80677198817443241","155.87391693350912192","154.28622665504479983","125.63263370093679328","145.98518985870595088","150.79687726591578212","158.36122340320639523","158.37112294193039475"
"08/04/2026 12:11:32.824","153.41178501411783941","160.73975372493208624","160.018307206796635","157.59378733572282272","158.40803688827247697","142.25380781919000128","141.28602121659727686","143.97203439900215471","149.85724077156564249","142.37553922351813185","145.66204683747378112","158.02815177478581177","156.22224598333829704","156.22054147529703982"
"08/04/2026 12:11:33.827","158.34004153054129915","158.99919260734785098","157.1624406754886536","155.6448347658961211","150.87956968570389904","141.6509346156829281","155.61423126547924767","154.6844243580887337","150.25990045735807144","155.25768782852287586","132.54562417871221669","153.00427861322594936","155.00442977735477257","155.00098724585089371"
"08/04/2026 12:11:34.843","152.51840029772554885","159.91620674705006877","158.11438605563097326","159.81297890707961074","155.15812931531993968","154.64387136864999661","147.07657365347176892","138.86639359639798386","145.71182300718680835","142.59549152542373918","155.69272721998200382","158.00604458994408219","155.58263226015208147","155.5616031707514253"
"08/04/2026 12:11:35.858","160.34229517231875661","156.89408969271937622","159.98819403093821734","159.58572840319524744","156.04808390952771902","159.43404247008734842","152.57871842353517877","149.90648145479696041","148.74653516254937813","121.54626365879450134","144.89110297285651541","114.75204747774481007","157.38284422612116487","157.43410852713176951"
"08/04/2026 12:11:36.870","157.91050444639125772","159.72478145896144497","159.56253196064295707","159.14111102405391307","154.35369278848054364","160.70121588632949283","158.7617278908561218","145.80616650374713572","149.97337571072637274","154.59461283356469607","147.18879872289477362","127.72003416532220399","157.45186254534158365","157.43613075334832274"
"08/04/2026 12:11:37.872","159.8430187959856994","161.67609984793625699","161.95031905752807688","155.10921651533004706","155.3223574595464811","155.2078310149407514","149.25954650155321701","139.94220801240129504","151.33240234688958026","115.37174859987554498","160.90949550239474775","152.69813560505551209","158.33473140353805775","158.36898868458274592"
"08/04/2026 12:11:38.887","158.65975624124524757","158.21106465997769419","157.07374128039447214","148.80154598869552274","153.33498782543546213","159.95732544874630321","156.20162149719945432","157.51836571236984241","156.07975667715118107","146.11924361264269123","137.3582716438284308","152.78895809141772588","156.30126998853421583","156.26352463321543951"
"08/04/2026 12:11:39.901","150.57327328259162869","156.94322163327643693","156.02625466573880431","153.75673362246061515","153.06024665402165397","152.30534223440187702","150.77857491491880637","153.67975761795455014","154.83668844440938983","151.15512677266866604","150.48218624572368185","147.40990599358801205","152.98164274625901271","152.99150669597779029"
"08/04/2026 12:11:40.915","145.10478211903318879","154.63789866880117074","149.07236578238698144","149.51678444450325856","152.94379337184955148","153.06505623446605568","150.89552322663291761","152.70815086222424384","149.8790395386139096","148.01318043177593609","153.06900296150050167","152.23684179004359862","151.39361521011920786","151.37346276828230884"
"08/04/2026 12:11:41.929","150.66799893144829525","152.16995031143736128","151.16922205374203259","151.68579266169226116","150.5374794364895763","151.30342618762574602","151.88754098897831568","151.28137834174194154","151.74047296279559305","154.32016668054922093","151.45779730153748233","151.83215526826859332","151.7230252259401766","151.73552705335191604"
"08/04/2026 12:11:42.944","156.4739833703521299","160.78949412564327304","158.26379414794760692","160.37749189202912703","151.37338428957426117","150.30019914172720519","159.12023291444234019","152.26188381664519511","151.40654624583177679","147.86243036748354029","153.30509514247157199","143.72170177950502534","156.41488110840666081","156.42433276653758867"
"08/04/2026 12:11:43.959","152.29798250312444452","159.06360193971323724","160.15450681156721657","159.43579433840758952","153.53603173535938708","126.90996049074651353","145.02714107605254412","142.48798818950476175","156.20553263489708229","150.60944830933505045","158.00632389331866534","136.88415434421207806","157.16698210766620036","157.12760436987903745"
"08/04/2026 12:11:44.972","155.37599947460881822","162.75156151481715483","160.67220956087572858","157.83977248856785991","160.21718357160750656","159.86181075561606235","156.43289590109793608","157.97107152821627096","152.02342508775171837","124.27743447688045819","146.96283471837489287","125.54966587382489251","158.55736048425126228","158.59363389608640205"
"08/04/2026 12:11:45.985","145.33750989638912188","161.58022117735995948","160.70085595696167502","158.80802282756562249","151.98436876147889052","156.81405445427927248","158.27380107613998916","145.1149105848235763","153.55294453623810114","151.40137638962414712","148.95924324324323607","115.98933374555572584","157.31796590412355386","157.3164868041457396"
"08/04/2026 12:11:46.999","155.47139907565926364","162.53323540772967704","161.17323960126677207","159.937261518649251","155.0445136317738104","161.79172172682530118","153.91006702229518055","153.91355703120407838","157.90376546702680116","153.13316575395757013","159.07505496887677054","143.39488164451827856","158.75971610423465563","158.74146035129118104"
"08/04/2026 12:11:48.014","159.08472676870448481","164.29644547036087943","162.78471283646251777","156.32081324005523015","148.04457531603796383","141.3321506116612909","145.08255840326603447","144.67111593977961093","154.066719149773661","117.37704708290685574","123.68801031370863086","124.82702957464357496","157.847446302044915","157.85322160822906312"
"08/04/2026 12:11:49.017","160.08964916448880444","159.76367063631880683","160.4631637498085297","160.9134120062795148","157.13019140791152495","160.03333570218762816","149.48885329639409747","143.33302650065402872","146.09332162238465003","152.29856881394582047","146.69096073637280142","105.09203742600725207","158.29977331116819528","158.28892806770099355"
"08/04/2026 12:11:50.032","157.18581816332758194","160.79477193974224747","158.49170826035455661","159.24431255524615381","149.28927333166529934","156.20091710252918915","147.67562185638507799","146.42925525549483723","143.00823624904506914","123.18742857142856906","134.8564141523768285","141.22609115022908099","154.07580388223493628","154.07038929469101163"
"08/04/2026 12:11:51.045","157.86501648520484764","155.27113512229874459","157.62037543748010648","158.62620317152550342","146.70378512712673569","152.18150615788411528","157.01843273424691461","152.68467243510505682","148.69553553511263999","149.7105651312739667","153.12359332915175969","153.07920218133412504","155.37929252841718153","155.38267342674623706"
"08/04/2026 12:11:52.060","150.81849703531838713","154.04975039224075317","158.70805431446018474","160.1635677818909187","135.90345030386200165","131.55665186646933762","126.16917519566526096","126.567845311337976","153.54719744761075617","154.54462493155685365","150.78976683937824532","152.17359084500114363","155.04311867878632825","155.04081371381752774"
