"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 12:06:10.701"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 12:06:11.740","149.02916605780978898","151.02444624381465133","148.95614833493294782","152.04830101097820716","149.75189669464131725","150.17951974139921845","150.62201806644378621","150.67214029705675671","151.01641364193488926","151.29884666930931303","151.61982806546956226","151.21765749947516611","150.56687871137000911","150.56850345962826054"
"08/04/2026 12:06:12.770","148.43638270816944669","158.29976359159789467","148.74383660812512176","147.95512237615290019","147.85724964883618782","150.19407618151146266","149.59929004667802133","148.97536216320094127","152.28513838600292729","153.5690519609757132","151.39755243275274665","155.86563997709356499","151.65289592760180426","151.67037642384772766"
"08/04/2026 12:06:13.777","127.19610845171418134","161.24436466259422218","131.1366738091313664","129.52015573039176388","145.2937019769651954","146.72641179300993031","160.5633080844702647","132.09246525941242112","143.16956863060849514","125.05373862587366318","141.78774220288053698","152.36668191754358759","149.58601490215343688","149.56107232982662936"
"08/04/2026 12:06:14.787","155.56081431931335146","154.89527369216941111","122.35113998297120474","115.17766075388026081","118.04358482523444707","156.85055503644178998","124.57436985633584925","122.74803005792412591","143.90723522703109438","89.155177807904891552","132.13699870633894307","92.032087277394509783","143.84703364684301619","143.55547188755019761"
"08/04/2026 12:06:15.799","134.97733234194600982","148.25505061928328132","138.92859439325621906","143.56724482789502417","146.819745901386284","146.82730731568759097","146.78035060937668277","145.98445479122858615","149.96408870319046969","137.28525962161842244","151.36589736880776513","147.62880971361991556","146.49002907690723418","146.6839871821311192"
"08/04/2026 12:06:16.812","155.43840125494725157","155.80154579206669041","150.59726806831812951","150.20896104402532956","152.78215715264505548","152.30983991155136437","154.43241443002386859","154.83773446577768595","156.54863231257903067","152.23651209086591507","150.99950792196909788","150.33406105636436223","153.68194564856736406","153.62181503112765313"
"08/04/2026 12:06:17.826","155.02628472087079103","157.01447459166681142","154.42237917132914049","154.23143588226974998","152.88755987459663288","159.03107196141030499","151.27646745695392383","150.52980132450332462","149.78158673177182436","148.94485499462942357","150.94410406526202451","153.35376772445633264","153.54052292197457064","153.85342359326526207"
"08/04/2026 12:06:18.838","159.25177046488610699","160.58264036418816545","158.70293844229274782","162.16580522472662551","156.84395331120899186","157.98193736343773708","143.14788635551033735","161.31106379203265533","139.70874542256566997","121.18086642599277525","150.7734137104876595","157.80468919715730181","158.29832348983254064","157.77560852637179778"
"08/04/2026 12:06:19.848","151.49212545730347301","155.88780710180557776","159.20453248359174836","159.712153293709747","136.92601705483838259","159.89890779602808379","158.63923071456295588","135.89021055509979874","155.59789388779350361","132.23563267033432567","155.91886856068001066","156.82530841639677988","156.84421739951613972","156.86063952233652685"
"08/04/2026 12:06:20.864","160.94625331820634528","162.00547690040798443","150.90268666041862389","131.87968989980254264","141.35886877476497148","154.30948682309977471","140.56359905034003077","139.29695125816061818","152.81357002209563234","127.15951560705710222","163.31466765667775576","162.57965641688863911","159.68692001151848103","159.71289460699890128"
"08/04/2026 12:06:21.876","160.69036828802481409","155.75864439039864351","154.93843092323464816","143.37015788303313002","161.05684986183604224","153.30980806480013712","141.84788286166886451","131.59701857282502147","150.42104238649082504","118.71894998041008762","163.62179321535643339","162.86116830077855866","160.02220230498699038","160.03078556263270116"
"08/04/2026 12:06:22.892","156.63748474916869213","134.84223132195009498","144.43721472273477957","149.77033411604944035","125.72896778042959909","127.47988394584139371","161.80452785997783849","144.12182101282715507","153.72475595268838333","112.05930782131422063","162.66877534662108928","162.87700122273136571","159.54926969759307553","159.55429276847561937"
"08/04/2026 12:06:23.907","161.33070557024970526","138.99896538002388979","153.58498533285998633","115.1096345514950201","156.91189099444667931","139.50443938531589083","147.81612405807220512","135.31016427776685873","154.40116997754060435","121.29271582733812807","162.43162624991825282","162.9449305026019772","159.37134801930520211","159.34697503797323748"
"08/04/2026 12:06:24.923","161.14467892889999234","156.75520283878393002","155.21632509096309605","122.90462905558999296","143.57577587808958697","161.62011876261220777","145.1997662346591369","126.64983103479769966","150.83974028090955244","117.20306146854819929","163.83281265991823261","162.99005168142599587","160.24319629415171562","160.09470896876379697"
"08/04/2026 12:06:25.936","143.24604775703335235","162.02302004579703976","154.05008611915761207","155.25710627400766839","134.39012345679012128","124.0297726815530126","160.03423468122053919","145.58253500368459754","151.61782685860777065","117.40343564481494809","162.95083033955839369","162.6981589853240564","159.62873078228818713","159.76189229038141093"
"08/04/2026 12:06:26.949","156.20138858308746421","162.21994055976784921","151.44607577073381321","139.4213521126760611","160.56536928638143991","143.04593706558827648","138.39888682745825577","137.33487255264128635","151.47264015956292837","111.94908062234794954","163.37605416244255707","162.99272054388052311","159.89221315504866539","159.90229257104607541"
"08/04/2026 12:06:27.964","161.61542503593267384","146.63162873810901488","155.58613422074321875","153.59302922723111351","143.77242913148370462","162.87102886930250634","142.64927390169040677","137.20306245631869047","152.52200232828872117","116.10102549889134593","163.90805047275696893","164.17256794651783025","160.70393731061818698","160.85336921302652513"
"08/04/2026 12:06:28.979","152.25577140275581201","163.71309469130994785","156.35984062422178908","126.0301690251572353","140.11438013005010816","123.87880548454566565","161.90884352898152088","142.18692762186114464","151.99206690150930399","140.55145875603443528","164.20446844517121576","164.81657424236124143","161.52981984781803249","161.37440184202623072"
"08/04/2026 12:06:29.982","161.15233420790735863","157.56091989034419498","154.86108212157054709","138.42801861925860862","150.24389527901576002","163.18225936910218365","144.36543809486505552","133.27841950131443127","147.5811309261953852","136.89676679331850551","164.43265325523790921","163.86194003751629111","160.94161289377862545","160.90842777381220685"
"08/04/2026 12:06:30.993","157.20136037142091823","163.30551119628091783","155.86652029499521177","145.58624858330185248","162.2747540283284593","139.24634865335656286","141.15043617589461178","133.72775733913957197","145.41373954599760054","123.81881611523745335","164.53085887200617776","164.54536487619995455","161.14703486717499459","161.15893922738692368"
"08/04/2026 12:06:32.008","150.54097443903347653","163.48650313436903048","149.23009482912863177","138.53314559279075979","122.72340589779219044","132.3362409479921098","162.1464350612088765","135.23796548592187605","153.80203431722040364","116.96692659317020002","164.29441766936275826","164.22192675492618719","160.76448909288606615","160.77705725583766139"
