"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 11:36:48.814"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 11:36:49.840","151.65092052726299698","151.23044255614391318","149.80731656880746527","150.93238909385405577","150.82141818092833319","151.07170258974687727","150.50299584462624125","150.68235314272010328","150.62822110969406708","150.82433834144254092","150.78251258641694221","151.09436617177493645","150.83172584609081923","150.8341204628065384"
"08/04/2026 11:36:50.851","150.87391540730499173","151.70754201059776278","151.04920761901357196","151.31676180650427455","151.23508938712177496","151.41579374835905014","151.15319345372211046","150.95062664415112863","150.99348558151845623","151.36882504681219075","151.18917922718856062","151.8756057191336879","151.26673880665359206","151.27376604592296871"
"08/04/2026 11:36:51.861","153.7758944996796231","152.83525697712246938","153.11490760859115312","156.25579556734629705","151.2383936553457886","154.01985358228535006","150.32859098372156836","148.0807940030309453","151.07358923780691384","150.36383193405296765","150.25354722529121432","153.07032469108688133","152.1961704182985784","152.17894595899943511"
"08/04/2026 11:36:52.873","157.62849192591917813","160.89051399533107656","157.53052378524077426","159.62141935168634177","160.03093682599862291","160.10865395032851666","146.66599602348040321","139.2271810850439806","148.29456389998654231","132.77987141129290194","148.28552236800859987","124.47492816757808498","157.32585749582153767","157.3084455991497066"
"08/04/2026 11:36:53.885","153.86734761273879712","151.56916372045449748","156.99642836250657751","160.10614795581568615","145.4191398957059107","153.87936260399018806","147.47962832567066016","150.61208407795081143","147.77618062135340438","152.96490159126011577","151.4970215934474993","153.75249959403345201","153.41706624914374402","153.42892332789560328"
"08/04/2026 11:36:54.901","151.91123383620688969","154.77699611940946056","157.75483206048480156","156.29745554742325453","151.80718244612648959","159.54678478819417364","151.2648562550220106","151.28984665824253852","153.58166962189102378","147.63535318450220757","144.47622651442861752","150.51643526579556465","154.13359521862645352","154.13531444950260152"
"08/04/2026 11:36:55.904","157.76896337327605124","158.6190565134658641","158.58670545303129984","159.96342955702914423","141.27915533020035355","160.6645821360515356","148.05604268424252723","160.50408713605528988","153.84765668932053018","155.99055982436883028","155.72467176170880521","155.69767406014457833","157.01949564175927776","157.02377082679896603"
"08/04/2026 11:36:56.918","157.4111891510730743","152.42852416987139463","158.65199031122892848","157.99133215334074976","157.52629722293076497","151.97289269204287621","146.3867656720673267","151.19983822545771091","151.90947751408691602","153.6368238213399593","154.79365214703656761","155.87069291338582389","155.77801238503781178","155.79858654295441056"
"08/04/2026 11:36:57.928","160.6503177723926683","159.72021010135171082","158.27389815554727193","158.70035169372900441","149.37538403296494494","154.91968973393053943","141.5972844915426947","142.47966343671211575","137.37537481838697317","119.0080208735987668","152.3644839928912802","154.20139067731136606","155.44744144744143455","155.45975799289519159"
