"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 12:22:18.216"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 12:22:19.222","152.80657413860058114","125.88720330986426177","127.40752351097178519","146.99407163520098152","152.19466079559353489","143.97851347093114782","144.00911023382934673","102.52991610244333742","139.57548055994683978","111.32793124616328839","121.91776622283670406","82.20320758155641272","142.09511377554309774","142.11275615414356821"
"08/04/2026 12:22:20.231","137.29491429875307063","156.65373899012749348","118.44789848392727549","105.97536723163841543","146.11541319504829062","112.19870274794253362","130.12873936729428692","96.936128413991369257","141.32338004326155101","93.984987018850887353","158.86210729200129776","124.54101983002833265","140.94280211663954105","140.92638735827557639"
"08/04/2026 12:22:21.239","133.99996343077810934","158.66154439714321711","144.77808240845700993","148.24242612471695679","144.82363423366936672","148.76779167565234729","146.96086674936057648","142.20372940601947676","153.15816807850535497","147.72514002079350348","147.78068689501117206","144.9019736028411387","148.13140011621899816","148.18036970338127389"
"08/04/2026 12:22:22.252","140.78579248673270286","153.04807604354056139","145.25512345010557169","145.41163458048256985","153.32583282489324006","134.38346823758610071","137.49500155944778612","129.25696830851470054","152.88425327995793168","144.39574853007690081","138.57425636349006481","136.92595799956700375","146.11434642087621683","146.26956252929269908"
"08/04/2026 12:22:23.263","144.33001330545522478","148.07011352457095654","153.28516856185055417","153.41669176185163792","153.82862152952787937","149.16914719348108065","146.94544094547086388","141.40959869588147058","149.42018657321239061","140.24454927961238582","147.04614674665435814","148.14401634121659868","150.02830090317871736","149.90379342906450688"
"08/04/2026 12:22:24.276","149.48598674103496364","151.73257291821286685","150.35667550839963269","151.4351497321507054","152.18361034344064819","151.53374204085497468","149.60528303167612307","149.37905150065134308","150.92204052149065774","150.67112695619965734","149.74626751643580747","151.03150853087413452","150.71699754742755317","150.73695463852575926"
"08/04/2026 12:22:25.285","151.91975028450099217","152.49638158546491695","151.04236788738785435","151.41151940613417537","151.47753740204225892","151.73931121693470914","151.4423917394878174","151.32517689556064511","151.20605359948163482","151.5204178646292803","151.47257690807734321","151.62535655529123346","151.57995969452161944","151.56521280840843247"
"08/04/2026 12:22:26.292","151.81850000253257349","151.47994895204436716","143.82142570871295106","143.90572496220440257","157.76886963312117018","148.85133702438449177","145.98563144091900767","141.6733652312599645","145.22636962360647317","150.4006072274881376","159.44198109690168508","149.52848425459890791","152.27292859699355176","152.20522333851121743"
"08/04/2026 12:22:27.300","154.83074226663327977","144.82045901639344265","135.17039809161141761","135.21607350050911123","141.60298788661972935","137.91238416175232828","155.41302487395583398","148.28675473310667599","139.74894283676380269","132.58552576279734581","133.3013903355826244","144.49679948114936678","146.47531925983841461","146.51858522578962152"
"08/04/2026 12:22:28.311","149.51584604929882971","154.46289844521865575","150.90552337704463071","146.08003070976624826","152.35804601100005584","149.39000676024971881","153.6115299179682836","153.38517801664701778","149.52240173486254093","154.54979496192149213","150.26472756311812873","151.9538489469861986","151.94763721523440836","151.96865319125564042"
