"(PDH-CSV 4.0) (","\\JUNBUMJIN_DEV\Processor Information(0,0)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,1)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,10)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,11)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,2)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,3)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,4)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,5)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,6)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,7)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,8)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,9)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(0,_Total)\% Processor Performance","\\JUNBUMJIN_DEV\Processor Information(_Total)\% Processor Performance"
"08/04/2026 11:28:34.863"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"08/04/2026 11:28:35.872","148.99795607910442641","160.92086800546343284","149.3092067131209717","148.94170603268025843","156.44163796777559128","151.37626964761957993","147.34772915387284797","146.12893039202418777","146.24299055679472303","149.64041050394118315","148.08586312019653519","154.97367067115993677","151.74964611084897115","151.75127626198053576"
"08/04/2026 11:28:36.878","150.68240998066698921","151.4783981778627151","150.7098983382620645","151.24572613036391999","152.15488351869652206","151.68738356558120017","151.52305928419784209","150.84375949611867895","152.12025948204009751","151.60862250330532675","151.25114171783880579","151.42050494171311925","151.43164087094106662","151.44926274522686072"
"08/04/2026 11:28:37.894","150.06112544270035869","152.32345368220094883","149.03419911356812122","150.19893839846756123","150.67985238477180587","150.61381216542491757","150.89794712211124761","149.75067155991069967","151.17866882396691608","154.48923120625985916","155.97926921223006502","152.60781186371656304","152.1213587207168132","152.08187569080263302"
"08/04/2026 11:28:38.898","150.88018194903469293","153.78764380908987164","152.08446395635488102","151.16300383106604954","151.6587025928189405","153.26187902084834036","153.65743786637085577","154.61472783093918792","151.17817461675011259","152.81125053948193226","151.32573304565639205","150.03561082141106908","152.43736959461273273","152.46974020795906313"
"08/04/2026 11:28:39.902","152.54166128287954507","153.3397385336769787","156.205128014142133","155.36517252002465739","150.83657824662023472","153.15203044368954011","152.00237539589932112","153.22176753244494307","152.55812038774368489","149.96851778233082086","153.97756789466367877","151.60866565809379836","153.45304423034374963","153.42846868414568462"
"08/04/2026 11:28:40.907","154.13957342630894232","155.76965068714869744","155.49734889344409794","154.41997285831496356","152.56709091774027343","153.07867978082990135","150.24858796908517888","155.48950201749497069","151.97110794975947101","150.67084792650118175","154.53210445158885022","152.77968039579204174","153.74237204724408912","153.74153879502603104"
"08/04/2026 11:28:41.914","152.48821283015578842","151.72346454068167532","152.81528833985441906","152.43173146451164257","152.02837960121902938","152.49326414555628162","151.45528497338796114","151.17282461331137711","151.86992174208913298","151.67533492110746351","152.58336289542998543","151.29005351635984766","152.05146824150600082","152.05549823527309172"
"08/04/2026 11:28:42.918","159.59596100960763465","162.45264214807639291","160.18902590366187155","156.44773820118007279","157.53073736642141967","151.7537202380952408","156.330399285623173","155.04071101906981767","152.28393877523055266","142.76284853371811323","156.13275540847490674","156.8406412648531898","157.90714389429359699","157.90616575749049844"
"08/04/2026 11:28:43.920","158.30957311333813209","161.53918336565394043","160.56750566481102283","156.4996239100355524","156.32997542308734751","154.08365558133539253","157.67137054198084911","161.84735035129983771","155.21241924821100611","146.37555243591742737","158.48935319564051838","151.80627594759261001","158.56832108131513337","158.53771854749970771"
"08/04/2026 11:28:44.932","160.61905034140971793","160.23332205969393272","159.03605817262774735","159.29455700084793079","160.58362922332932499","160.09926791888844377","141.53312879205736863","148.2510670898544447","154.65298666733622213","151.33197455376443941","148.7370851950399242","146.94035245349289198","157.62911106249543991","157.65391455018010447"
"08/04/2026 11:28:45.947","157.91745885720126807","162.41757708652707493","159.10597365656377633","155.49378234742437144","159.55834150207519428","158.59513876629469564","140.1756650246305469","136.28974053796716248","152.94298001211387827","119.16972120404309976","156.98919476773102133","155.11277107782163398","157.24238406004351987","157.27584174208536183"
"08/04/2026 11:28:46.949","158.46281305833306874","158.20415243969600283","160.57136899422437182","155.94204680759696657","157.48145197042859422","155.55355609259223115","153.44607910223072622","144.93728806953268418","153.43661399252508204","122.69982889269127213","157.57951815314407895","147.46891454361121987","157.3180672114252161","157.30428102199854834"
"08/04/2026 11:28:47.952","154.79543029222156747","161.08043791635338948","160.28595841565328328","157.35599547777752605","158.23536258619932937","158.65292419383658284","141.17317493922999461","134.23429096156368701","154.6145063920454561","140.21338088795965859","156.71915556693988947","157.22547838886657701","157.93225787877625521","157.93600437708175832"
"08/04/2026 11:28:48.954","158.15617688348152114","162.06152674409941028","159.78554326458660739","158.53963035674871662","156.82693136219640451","155.53760900761673724","149.98954765262945443","144.58536678359004668","154.33783126014060372","132.83607277841258565","159.81562311338103655","144.72239832135363713","158.00995821857492274","158.01867198546693771"
"08/04/2026 11:28:49.969","157.60523797469917895","159.69124804955868058","160.04899153495620112","156.32288606915471973","150.49547126853974532","157.26958928400267723","145.70380920990677964","127.7259633231865763","155.89001015354648416","151.11602570071701734","157.76461087051586674","153.3376262455093979","157.06630515158985872","157.06179404333241223"
"08/04/2026 11:28:50.982","156.22235459413261083","160.70086506875392729","157.82684898120106709","159.2014866282637513","156.48708856745440698","155.25903792582909091","150.18475804204464907","144.86821488528258328","156.22766189737401987","160.11181476846056171","156.89045763445719217","156.52724625880551912","157.09120421108565324","157.08937671176030904"
"08/04/2026 11:28:51.989","162.68634536824174575","161.17748009887307603","158.91474905794572692","158.22924530735431858","157.60156072610809019","146.67330421769537452","136.3316540150457854","136.87940334912519802","148.28575827280795352","153.96626488838171554","148.137437676132663","147.50117669208322013","156.98628379149081979","156.96131198691057307"
"08/04/2026 11:28:53.002","160.27419654928615955","161.0530179588261035","162.76597415632625143","159.12869814085019016","157.28633171884777653","160.61363095422888136","127.79995554567682348","126.62769334684227829","146.96733751237215415","117.43894867549668959","144.14074157303372203","137.55925534977450297","157.17483383116709206","157.16357692514662858"
"08/04/2026 11:28:54.011","156.06922666607400174","156.44061348376249043","159.52804931366037522","157.54895017933344548","152.02678648133192496","156.58641885461568677","144.99725203950194441","145.78787619552755928","148.65730296369653729","144.89547666637699308","147.10550799702659219","150.2965152684539305","154.01871978481335645","154.04602567480398534"
"08/04/2026 11:28:55.016","160.56740097584437876","163.13878067161414265","160.51105035116532349","159.41719900944809751","137.08328657314629595","149.13919292426754737","145.57296985168977699","144.51214924452668242","152.6005851320437614","143.46298546231514592","158.5744960869871818","158.42866839331964002","157.62365053339863152","157.61144543024209952"
"08/04/2026 11:28:56.029","160.95231123425656961","154.76013768152353123","160.40566963384353016","160.31080189691849114","157.7301420961363192","156.10613704022023285","128.5402006597031459","132.8961738484398154","153.54200406039251448","146.70316633266531881","154.84920677030828529","160.49348277909737703","158.10759822936157093","158.10656298770638273"
"08/04/2026 11:28:57.031","156.82977005324733","159.04297881429468475","154.03441050451937144","151.96457050923334009","142.92978211719301385","158.41964277916065384","148.46307888753932502","156.3727307419724184","151.62028463838743164","158.30191772566951158","147.61225796810623478","151.08988822867314639","154.12462593220070062","154.147334182764979"
"08/04/2026 11:28:58.047","155.09891129333234971","158.15539576023587642","159.71948401205744972","158.92450981475548133","147.15661423395368956","139.60845796154330856","145.95613537195359299","144.66615559737030594","149.62250139316259379","133.38251879699248548","142.74521699613723058","141.43185559091406844","154.72425521007906468","154.62593779267510286"
"08/04/2026 11:28:59.061","159.85952340090665302","158.25828094394461232","155.28311199396267739","153.40614916623562181","148.15529431046942932","150.2024744631358999","149.17077373772187343","150.0519882765188413","152.36137617656603993","148.73300485976272967","155.29396975900584721","151.22970912502933061","154.74883554675685104","154.76584721993069138"
"08/04/2026 11:29:00.076","161.68088576848748517","161.09779527112590358","147.15303877128900467","160.38812888637647802","143.32576188466688905","141.97886711354448153","142.32309375750620006","144.91578625954198856","152.70057993102824412","134.69195556299894179","160.92373963114278013","163.69788386286276705","158.43544532823540294","158.48455438614462309"
"08/04/2026 11:29:01.086","163.14042443768812518","163.69714233606754306","129.47834198099457126","137.61763777539297848","161.76867462729867952","150.23936445800472939","140.20471584038693891","137.84276359973137005","150.50837326565709873","126.89896978021978668","156.29076672389845726","160.42020008514262486","159.25909928642315094","159.22242068554902517"
"08/04/2026 11:29:02.091","152.06758353356607927","156.17840380594785188","150.5162355961923879","152.56290033780666704","156.90647470026078736","146.51955459730902476","146.43119523308797625","144.80259398666726156","154.24200394978774398","159.57065464331901694","155.00299308297093148","156.65112665112664558","154.83558880266238589","154.78719364098034816"
"08/04/2026 11:29:03.092","150.98977103292463653","151.78864580935041317","151.2566205920696234","151.31959352048494338","151.24246215438509466","151.31272393849624791","151.39844909434484066","152.47022330978020932","151.20946681538575262","151.23316293012965161","153.84642398911188366","152.96202482089026375","151.81609682109740334","151.8388052277447855"
"08/04/2026 11:29:04.098","159.92936212029249532","160.45239350311337034","159.0239609395265461","158.21580004350400372","152.62147062759265737","151.61555796390911155","154.68770123498865132","154.37180083062207814","151.84251643708907409","143.27727852234210104","156.12400698229490104","155.53215597961360572","156.96011291929590925","156.92000033205215459"
"08/04/2026 11:29:05.113","157.29141942942300147","162.23519516165282539","159.14499017681728787","157.55935276205158857","152.37574877473224433","153.82316009197501216","143.53751233958539046","141.69868670457623239","160.61182783571342725","157.82590223898398563","158.87977322834646543","148.16207757220394114","157.46485742446384393","157.47451663621296802"
"08/04/2026 11:29:06.116","152.59639176415115003","162.49237782746305925","159.26606233353581388","156.58381367342926183","157.906274034983511","155.07773214811734874","159.46587030716722211","153.02385347444416652","153.30755358462675986","157.72714101524596231","159.89245001125641465","160.34691769566646258","158.0436017017034942","158.06675626841359872"
"08/04/2026 11:29:07.130","158.90610938816485032","162.09758600891211699","157.95212983046650379","158.89903099617774274","152.91044997297720442","147.92055087318743745","142.93481860994668864","145.15116878249870069","152.89158850528835387","155.55565107566252436","156.26867097629192926","158.88930579619255923","156.71653858947351523","156.71889734910172365"
"08/04/2026 11:29:08.144","154.25058524925458414","155.83459562208560101","156.32353848586902245","155.43039470128761081","155.62856811694990711","152.61856339787632919","156.43112810956054659","153.24672909721408587","154.21509776531399893","153.42958676996258305","154.36989781227404706","151.71360660011347932","155.05908521385319432","155.04361490379579891"
"08/04/2026 11:29:09.157","156.14947806633864502","157.70916155108778867","157.20012706010976444","156.05405761577185331","156.56791629092055018","153.70014212057111536","157.7270756983714648","156.66310893276045135","155.9992645925534589","153.62885806965405777","152.47374039615377228","149.44636742248960104","156.31183266234901907","156.32466528224256308"
"08/04/2026 11:29:10.170","157.16067465601420849","156.73091988656506146","153.7825170621309212","154.3790587143337234","155.02503413980571167","156.9273945699593753","156.58824353908585181","158.05525858529728112","157.71256664637729727","156.48168154062940971","155.29158965835182471","151.83789073421684179","156.48756857942268539","156.49410692678847568"
"08/04/2026 11:29:11.172","153.72594388839510771","154.41774495527354816","154.29803995516306259","156.94312243332947787","154.1429940086503052","156.00501793206373691","157.14809626894179928","156.60577168377147927","156.84366796129287991","154.99180976456926828","155.11675399381499574","150.75320034267531355","155.81745193218176837","155.82329871631318952"
